,game_id,team_id,action_type,made_or_sub,person_1,person_2
1791,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,86,1,23d30ea674e3a1374d4ea788452ad6bb,6bcf6c1f8c373d25fca1579bc4464a91
1792,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,ad6a98bfd42a5a831a1a3401eaf96785,59f29037d9dc9165fb360b9b3612d919
1793,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,23d30ea674e3a1374d4ea788452ad6bb,ed343691d2b2712df2037aa5c1a0f9ab
1794,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,fd3a01d2c35cb46d49e9b2fe6fefea69,1f8e6e61eb13aa30f5384a7e6716ec19
1795,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,4a34b108d006b92660ec7593dde29e0d,30f38d775cff2a96532ccc7c5e48c48b
1796,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,056755eee40e0ae3ce0cebd5b9053a3c,ed343691d2b2712df2037aa5c1a0f9ab
1797,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,8628c4223c91b8f171a7f25e9bbd866b,7ed981d8ac6a49c95a4387973bd1ba42
1798,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,7ed981d8ac6a49c95a4387973bd1ba42,ed343691d2b2712df2037aa5c1a0f9ab
1799,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,42,1,4a34b108d006b92660ec7593dde29e0d,6bcf6c1f8c373d25fca1579bc4464a91
1800,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,86,1,73cae0c04831cfb8dd47d5f41faf277f,6bcf6c1f8c373d25fca1579bc4464a91
1801,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,4eff0c7b3c32f68bfece327044b47b49,0f02d616e027988803324c84e8951a0e
1802,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,30f38d775cff2a96532ccc7c5e48c48b,36d0e99d34dfb110a853cd2892065234
1803,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,102,1,ed343691d2b2712df2037aa5c1a0f9ab,6bcf6c1f8c373d25fca1579bc4464a91
1804,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,67,1,4a34b108d006b92660ec7593dde29e0d,6bcf6c1f8c373d25fca1579bc4464a91
1805,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,ed343691d2b2712df2037aa5c1a0f9ab,f6d83f1f77d73b0146900666f34e9f01
1806,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,f6d83f1f77d73b0146900666f34e9f01,1f8e6e61eb13aa30f5384a7e6716ec19
1807,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,97,1,59f29037d9dc9165fb360b9b3612d919,6bcf6c1f8c373d25fca1579bc4464a91
1808,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,108,1,f6d83f1f77d73b0146900666f34e9f01,1f8e6e61eb13aa30f5384a7e6716ec19
1809,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,79,1,0f02d616e027988803324c84e8951a0e,6bcf6c1f8c373d25fca1579bc4464a91
1810,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,056755eee40e0ae3ce0cebd5b9053a3c,fd8b5b53146b42edda07a15e27051bca
1811,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,73cae0c04831cfb8dd47d5f41faf277f,6bcf6c1f8c373d25fca1579bc4464a91
1812,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,5,1,52af793d0eeef92b05ce0d6b01cf2542,6bcf6c1f8c373d25fca1579bc4464a91
1813,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,fd8b5b53146b42edda07a15e27051bca,1f8e6e61eb13aa30f5384a7e6716ec19
1814,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,101,1,056755eee40e0ae3ce0cebd5b9053a3c,6bcf6c1f8c373d25fca1579bc4464a91
1815,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,4eff0c7b3c32f68bfece327044b47b49,6bcf6c1f8c373d25fca1579bc4464a91
1816,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,7,1,c014e84aa77975fc1c2744e6b9f3270e,fd8b5b53146b42edda07a15e27051bca
1817,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,73,1,4eff0c7b3c32f68bfece327044b47b49,6bcf6c1f8c373d25fca1579bc4464a91
1818,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,42,1,1f8e6e61eb13aa30f5384a7e6716ec19,6bcf6c1f8c373d25fca1579bc4464a91
1819,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,52af793d0eeef92b05ce0d6b01cf2542,59f29037d9dc9165fb360b9b3612d919
1820,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,23d30ea674e3a1374d4ea788452ad6bb,f6d83f1f77d73b0146900666f34e9f01
1821,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,45,1,4a34b108d006b92660ec7593dde29e0d,6bcf6c1f8c373d25fca1579bc4464a91
1822,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,056755eee40e0ae3ce0cebd5b9053a3c,6bcf6c1f8c373d25fca1579bc4464a91
1823,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,30f38d775cff2a96532ccc7c5e48c48b,6bcf6c1f8c373d25fca1579bc4464a91
1824,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,056755eee40e0ae3ce0cebd5b9053a3c,f6d83f1f77d73b0146900666f34e9f01
1825,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,30f38d775cff2a96532ccc7c5e48c48b,36d0e99d34dfb110a853cd2892065234
1826,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,4eff0c7b3c32f68bfece327044b47b49,0f02d616e027988803324c84e8951a0e
1827,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,056755eee40e0ae3ce0cebd5b9053a3c,7ed981d8ac6a49c95a4387973bd1ba42
1828,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,5,1,c014e84aa77975fc1c2744e6b9f3270e,6bcf6c1f8c373d25fca1579bc4464a91
1829,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,1f8e6e61eb13aa30f5384a7e6716ec19,fd3a01d2c35cb46d49e9b2fe6fefea69
1830,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,fd8b5b53146b42edda07a15e27051bca,fd3a01d2c35cb46d49e9b2fe6fefea69
1831,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,73cae0c04831cfb8dd47d5f41faf277f,0f02d616e027988803324c84e8951a0e
1832,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,5,1,4a34b108d006b92660ec7593dde29e0d,6bcf6c1f8c373d25fca1579bc4464a91
1833,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,51,1,c014e84aa77975fc1c2744e6b9f3270e,f6d83f1f77d73b0146900666f34e9f01
1834,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,4a34b108d006b92660ec7593dde29e0d,ad6a98bfd42a5a831a1a3401eaf96785
1835,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,c014e84aa77975fc1c2744e6b9f3270e,ed343691d2b2712df2037aa5c1a0f9ab
1836,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,73cae0c04831cfb8dd47d5f41faf277f,6a20279d61d8be94ea457bb5f6fe077a
1837,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,97,1,59f29037d9dc9165fb360b9b3612d919,6bcf6c1f8c373d25fca1579bc4464a91
1838,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,59f29037d9dc9165fb360b9b3612d919,0f02d616e027988803324c84e8951a0e
1839,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,fd8b5b53146b42edda07a15e27051bca,8628c4223c91b8f171a7f25e9bbd866b
1840,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,79,1,7ed981d8ac6a49c95a4387973bd1ba42,6bcf6c1f8c373d25fca1579bc4464a91
1841,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,5,1,59f29037d9dc9165fb360b9b3612d919,36d0e99d34dfb110a853cd2892065234
1842,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,75,1,8628c4223c91b8f171a7f25e9bbd866b,6bcf6c1f8c373d25fca1579bc4464a91
1843,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,4a34b108d006b92660ec7593dde29e0d,0f02d616e027988803324c84e8951a0e
1844,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,0f02d616e027988803324c84e8951a0e,4eff0c7b3c32f68bfece327044b47b49
1845,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,36d0e99d34dfb110a853cd2892065234,05c7b48e2ce68df138826699856fe6a5
1846,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,102,1,fd3a01d2c35cb46d49e9b2fe6fefea69,6bcf6c1f8c373d25fca1579bc4464a91
1847,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,50,1,05c7b48e2ce68df138826699856fe6a5,6a20279d61d8be94ea457bb5f6fe077a
1848,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,42,1,6a20279d61d8be94ea457bb5f6fe077a,6bcf6c1f8c373d25fca1579bc4464a91
1849,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,7ed981d8ac6a49c95a4387973bd1ba42,27dad82447628aaa7e5a3ade0259bda7
1850,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,ed343691d2b2712df2037aa5c1a0f9ab,fd8b5b53146b42edda07a15e27051bca
1851,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,c014e84aa77975fc1c2744e6b9f3270e,f6d83f1f77d73b0146900666f34e9f01
1852,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,fd3a01d2c35cb46d49e9b2fe6fefea69,8628c4223c91b8f171a7f25e9bbd866b
1853,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,05c7b48e2ce68df138826699856fe6a5,73cae0c04831cfb8dd47d5f41faf277f
1854,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,6a20279d61d8be94ea457bb5f6fe077a,4eff0c7b3c32f68bfece327044b47b49
1855,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,f6d83f1f77d73b0146900666f34e9f01,677378538fa929f6c5568cafa2914c83
1856,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,78,1,73cae0c04831cfb8dd47d5f41faf277f,6bcf6c1f8c373d25fca1579bc4464a91
1857,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,4eff0c7b3c32f68bfece327044b47b49,862015a22d1dd86103d865691dab92f0
1858,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,fd8b5b53146b42edda07a15e27051bca,1a1e3356af50591d6d13df1f919288c5
1859,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,0,8,4a34b108d006b92660ec7593dde29e0d,52af793d0eeef92b05ce0d6b01cf2542
1860,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,6a20279d61d8be94ea457bb5f6fe077a,6bcf6c1f8c373d25fca1579bc4464a91
1861,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,73cae0c04831cfb8dd47d5f41faf277f,36d0e99d34dfb110a853cd2892065234
1862,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,0,8,36d0e99d34dfb110a853cd2892065234,05c7b48e2ce68df138826699856fe6a5
1863,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,101,1,862015a22d1dd86103d865691dab92f0,6bcf6c1f8c373d25fca1579bc4464a91
1864,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,42,1,fd3a01d2c35cb46d49e9b2fe6fefea69,6bcf6c1f8c373d25fca1579bc4464a91
1865,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,52,1,677378538fa929f6c5568cafa2914c83,fd3a01d2c35cb46d49e9b2fe6fefea69
1866,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,53502b8d547e58de75cb1622f66cae09,6a20279d61d8be94ea457bb5f6fe077a
1867,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,79,1,fd3a01d2c35cb46d49e9b2fe6fefea69,8628c4223c91b8f171a7f25e9bbd866b
1868,345f285f7c654bf7a03e940a9bc923c3,bcdf0d0117f2e3d5afcd70f977eae3d6,1,1,53502b8d547e58de75cb1622f66cae09,05c7b48e2ce68df138826699856fe6a5
1869,345f285f7c654bf7a03e940a9bc923c3,e2d25dd55740327314a2a0b874621ba8,1,1,1a1e3356af50591d6d13df1f919288c5,8628c4223c91b8f171a7f25e9bbd866b
1870,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,57,1,cc2c9a0eec200fae9bebb80d56d93b8c,6bcf6c1f8c373d25fca1579bc4464a91
1871,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,98,1,a07fb375dddea9eb7ca13848b9941daf,2589603a6d7a0aaeb9112f8ee416cebe
1872,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,1,1,ea16528886a6058e0d8133e78bec598e,0a7ae25da315e35e903233b4bb2252da
1873,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,5,1,cc2c9a0eec200fae9bebb80d56d93b8c,0a7ae25da315e35e903233b4bb2252da
1874,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,57,1,cc2c9a0eec200fae9bebb80d56d93b8c,6bcf6c1f8c373d25fca1579bc4464a91
1875,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,58,1,ea16528886a6058e0d8133e78bec598e,cc2c9a0eec200fae9bebb80d56d93b8c
1876,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,2589603a6d7a0aaeb9112f8ee416cebe,048d36fcccd8d3c22d26e353ed176604
1877,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,34c6c550fe96c36bdf86c24a0488fffc,335ab92f9ddc2954a236a5aaac332ba7
1878,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,a07fb375dddea9eb7ca13848b9941daf,28cb486490a46a6228131b482be79bba
1879,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,5,1,048d36fcccd8d3c22d26e353ed176604,6ca1613533eb84c8e5a99f443e9b5cde
1880,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,ea16528886a6058e0d8133e78bec598e,852c9de6c917694981f071bc5eb58326
1881,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,5,1,cc2c9a0eec200fae9bebb80d56d93b8c,0a7ae25da315e35e903233b4bb2252da
1882,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,43,1,b288a5a2a8615f37ae77f3ce71f061e8,dfc487cf688d18f2a848bbf05e7a9f47
1883,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,0a7ae25da315e35e903233b4bb2252da,c5f7286d166ca7f627e83c354c8e4f2a
1884,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,dfc487cf688d18f2a848bbf05e7a9f47,515b44596849db9f6f2b360c576398fc
1885,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,6ca1613533eb84c8e5a99f443e9b5cde,395b23ca47bf87d3370feaecbbc11676
1886,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,67,1,048d36fcccd8d3c22d26e353ed176604,6bcf6c1f8c373d25fca1579bc4464a91
1887,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,72,1,b288a5a2a8615f37ae77f3ce71f061e8,6bcf6c1f8c373d25fca1579bc4464a91
1888,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,b288a5a2a8615f37ae77f3ce71f061e8,9cdb7fcbb36cb039e63ea8074df32a81
1889,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,cc2c9a0eec200fae9bebb80d56d93b8c,66c0552461f4db5611a978058e90b8b4
1890,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,86,1,395b23ca47bf87d3370feaecbbc11676,6bcf6c1f8c373d25fca1579bc4464a91
1891,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,c3e7c28936c338dfd5131e63d2ad626a,a07fb375dddea9eb7ca13848b9941daf
1892,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,66c0552461f4db5611a978058e90b8b4,ea16528886a6058e0d8133e78bec598e
1893,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,1,1,a07fb375dddea9eb7ca13848b9941daf,28cb486490a46a6228131b482be79bba
1894,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,5,1,9cdb7fcbb36cb039e63ea8074df32a81,c5f7286d166ca7f627e83c354c8e4f2a
1895,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,80,1,515b44596849db9f6f2b360c576398fc,6bcf6c1f8c373d25fca1579bc4464a91
1896,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,1,1,28cb486490a46a6228131b482be79bba,34c6c550fe96c36bdf86c24a0488fffc
1897,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,44,1,963242c7a25ba9a70b245f482e960e75,34c6c550fe96c36bdf86c24a0488fffc
1898,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,75,1,34c6c550fe96c36bdf86c24a0488fffc,6bcf6c1f8c373d25fca1579bc4464a91
1899,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,42,1,34c6c550fe96c36bdf86c24a0488fffc,6bcf6c1f8c373d25fca1579bc4464a91
1900,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,28cb486490a46a6228131b482be79bba,335ab92f9ddc2954a236a5aaac332ba7
1901,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,c5f7286d166ca7f627e83c354c8e4f2a,0a7ae25da315e35e903233b4bb2252da
1902,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,42,1,a07fb375dddea9eb7ca13848b9941daf,6bcf6c1f8c373d25fca1579bc4464a91
1903,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,395b23ca47bf87d3370feaecbbc11676,6ca1613533eb84c8e5a99f443e9b5cde
1904,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,852c9de6c917694981f071bc5eb58326,dfc487cf688d18f2a848bbf05e7a9f47
1905,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,9cdb7fcbb36cb039e63ea8074df32a81,b288a5a2a8615f37ae77f3ce71f061e8
1906,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,0,8,515b44596849db9f6f2b360c576398fc,cc2c9a0eec200fae9bebb80d56d93b8c
1907,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,101,1,dfc487cf688d18f2a848bbf05e7a9f47,6bcf6c1f8c373d25fca1579bc4464a91
1908,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,63,1,a07fb375dddea9eb7ca13848b9941daf,6bcf6c1f8c373d25fca1579bc4464a91
1909,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,78,1,963242c7a25ba9a70b245f482e960e75,335ab92f9ddc2954a236a5aaac332ba7
1910,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,42,1,dfc487cf688d18f2a848bbf05e7a9f47,0a7ae25da315e35e903233b4bb2252da
1911,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,1,1,963242c7a25ba9a70b245f482e960e75,335ab92f9ddc2954a236a5aaac332ba7
1912,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,1,1,0a7ae25da315e35e903233b4bb2252da,dfc487cf688d18f2a848bbf05e7a9f47
1913,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,a07fb375dddea9eb7ca13848b9941daf,c3e7c28936c338dfd5131e63d2ad626a
1914,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,76,1,6ca1613533eb84c8e5a99f443e9b5cde,6bcf6c1f8c373d25fca1579bc4464a91
1915,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,108,1,cc2c9a0eec200fae9bebb80d56d93b8c,0a7ae25da315e35e903233b4bb2252da
1916,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,1,1,963242c7a25ba9a70b245f482e960e75,335ab92f9ddc2954a236a5aaac332ba7
1917,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,cc2c9a0eec200fae9bebb80d56d93b8c,852c9de6c917694981f071bc5eb58326
1918,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,44,1,ea16528886a6058e0d8133e78bec598e,dfc487cf688d18f2a848bbf05e7a9f47
1919,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,49,1,6ca1613533eb84c8e5a99f443e9b5cde,6bcf6c1f8c373d25fca1579bc4464a91
1920,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,1,1,ea16528886a6058e0d8133e78bec598e,0a7ae25da315e35e903233b4bb2252da
1921,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,42,1,335ab92f9ddc2954a236a5aaac332ba7,6bcf6c1f8c373d25fca1579bc4464a91
1922,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,42,1,c3e7c28936c338dfd5131e63d2ad626a,963242c7a25ba9a70b245f482e960e75
1923,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,5,1,963242c7a25ba9a70b245f482e960e75,6ca1613533eb84c8e5a99f443e9b5cde
1924,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,42,1,34c6c550fe96c36bdf86c24a0488fffc,6bcf6c1f8c373d25fca1579bc4464a91
1925,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,80,1,a07fb375dddea9eb7ca13848b9941daf,6bcf6c1f8c373d25fca1579bc4464a91
1926,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,5,1,dfc487cf688d18f2a848bbf05e7a9f47,6bcf6c1f8c373d25fca1579bc4464a91
1927,3b753670a0d0df2c35c7ce2e0bc94e6c,9eaab5de3f7ccd60442845f4e6b70a75,101,1,a07fb375dddea9eb7ca13848b9941daf,6bcf6c1f8c373d25fca1579bc4464a91
1928,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,42,1,0a7ae25da315e35e903233b4bb2252da,6bcf6c1f8c373d25fca1579bc4464a91
1929,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,42,1,dfc487cf688d18f2a848bbf05e7a9f47,6bcf6c1f8c373d25fca1579bc4464a91
1930,3b753670a0d0df2c35c7ce2e0bc94e6c,45ba8fc87f55b1191c50c400dc7ed11c,0,8,b288a5a2a8615f37ae77f3ce71f061e8,9cdb7fcbb36cb039e63ea8074df32a81
