"","game_id","team_id","action_type","made_or_sub","person_1","person_2","period"
"1546","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","601a72cc4a6a409c9463e1a59a01fa29","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1547","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","1","1","92dcab554aa5587162253437a4e485c6","317a4d61e1dd679f93b3628f3e35e0d0","2"
"1548","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","d5f8cba7dd4e0eaf23240e6eb5540d92","f186747d3ece1e28b37719c9da06d18f","2"
"1549","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","63","1","5cfae6b3803440cb1d87ceead6aad4eb","317a4d61e1dd679f93b3628f3e35e0d0","2"
"1550","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","41","1","7f4090b5116c7fb52170667f3a30d2c6","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1551","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","5","1","601a72cc4a6a409c9463e1a59a01fa29","74c4ae2b904d732ede2f08765d27deea","2"
"1552","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","1","1","928d7057f3a2b03d6e1574c5a55d0a54","74830bfa36f9e2005b3b6beb635e80f5","2"
"1553","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","74c4ae2b904d732ede2f08765d27deea","f186747d3ece1e28b37719c9da06d18f","2"
"1554","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","1","1","92dcab554aa5587162253437a4e485c6","317a4d61e1dd679f93b3628f3e35e0d0","2"
"1555","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","601a72cc4a6a409c9463e1a59a01fa29","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1556","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","317a4d61e1dd679f93b3628f3e35e0d0","926af53b4f0e8e7afd53aa2a4c46895d","2"
"1557","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","7f4090b5116c7fb52170667f3a30d2c6","a1b3d414dba333bb2413b054b8460c07","2"
"1558","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","928d7057f3a2b03d6e1574c5a55d0a54","5e6c9c4441186264607c60fcc533574c","2"
"1559","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","79","1","92dcab554aa5587162253437a4e485c6","74830bfa36f9e2005b3b6beb635e80f5","2"
"1560","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","98","1","74830bfa36f9e2005b3b6beb635e80f5","5e6c9c4441186264607c60fcc533574c","2"
"1561","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","74c4ae2b904d732ede2f08765d27deea","f666125388be8d19b945f07d44610948","2"
"1562","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","7","1","f186747d3ece1e28b37719c9da06d18f","601a72cc4a6a409c9463e1a59a01fa29","2"
"1563","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","92dcab554aa5587162253437a4e485c6","978f65d65974dcaaea595daaa1b35a2a","2"
"1564","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","601a72cc4a6a409c9463e1a59a01fa29","0b0922346df190dd8f900c44c1fae592","2"
"1565","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","1661bd9c6b04cf1cc9aa15decef3c294","6601540cadf11d946589194c685da2bf","2"
"1566","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","79","1","5e6c9c4441186264607c60fcc533574c","926af53b4f0e8e7afd53aa2a4c46895d","2"
"1567","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","42","1","a1b3d414dba333bb2413b054b8460c07","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1568","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","72","1","74830bfa36f9e2005b3b6beb635e80f5","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1569","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","5cfae6b3803440cb1d87ceead6aad4eb","2f47647508381809be04b091b6ca7784","2"
"1570","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","74830bfa36f9e2005b3b6beb635e80f5","4121c3bfb44f9d3a3151b212f31e7e04","2"
"1571","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","f666125388be8d19b945f07d44610948","0b0922346df190dd8f900c44c1fae592","2"
"1572","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","1","1","2f47647508381809be04b091b6ca7784","978f65d65974dcaaea595daaa1b35a2a","2"
"1573","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","f666125388be8d19b945f07d44610948","f186747d3ece1e28b37719c9da06d18f","2"
"1574","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","78","1","926af53b4f0e8e7afd53aa2a4c46895d","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1575","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","5","1","0b0922346df190dd8f900c44c1fae592","a1b3d414dba333bb2413b054b8460c07","2"
"1576","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","926af53b4f0e8e7afd53aa2a4c46895d","317a4d61e1dd679f93b3628f3e35e0d0","2"
"1577","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","98","1","6601540cadf11d946589194c685da2bf","a1b3d414dba333bb2413b054b8460c07","2"
"1578","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","5","1","4121c3bfb44f9d3a3151b212f31e7e04","317a4d61e1dd679f93b3628f3e35e0d0","2"
"1579","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","108","1","4121c3bfb44f9d3a3151b212f31e7e04","5e6c9c4441186264607c60fcc533574c","2"
"1580","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","f186747d3ece1e28b37719c9da06d18f","d5f8cba7dd4e0eaf23240e6eb5540d92","2"
"1581","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","6601540cadf11d946589194c685da2bf","601a72cc4a6a409c9463e1a59a01fa29","2"
"1582","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","5","1","4121c3bfb44f9d3a3151b212f31e7e04","978f65d65974dcaaea595daaa1b35a2a","2"
"1583","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","a1b3d414dba333bb2413b054b8460c07","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1584","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","a1b3d414dba333bb2413b054b8460c07","0b0922346df190dd8f900c44c1fae592","3"
"1585","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","87","1","f186747d3ece1e28b37719c9da06d18f","6bcf6c1f8c373d25fca1579bc4464a91","3"
"1586","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","78","1","4121c3bfb44f9d3a3151b212f31e7e04","5e6c9c4441186264607c60fcc533574c","3"
"1587","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","87","1","f186747d3ece1e28b37719c9da06d18f","6bcf6c1f8c373d25fca1579bc4464a91","3"
"1588","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","5","1","6601540cadf11d946589194c685da2bf","0b0922346df190dd8f900c44c1fae592","3"
"1589","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","249de90677348e56e1f8c68e67edd04f","317a4d61e1dd679f93b3628f3e35e0d0","3"
"1590","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","1","1","978f65d65974dcaaea595daaa1b35a2a","317a4d61e1dd679f93b3628f3e35e0d0","3"
"1591","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","a1b3d414dba333bb2413b054b8460c07","6bcf6c1f8c373d25fca1579bc4464a91","3"
"1592","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","5e6c9c4441186264607c60fcc533574c","92dcab554aa5587162253437a4e485c6","3"
"1593","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","42","1","6601540cadf11d946589194c685da2bf","6bcf6c1f8c373d25fca1579bc4464a91","3"
"1594","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","1","1","317a4d61e1dd679f93b3628f3e35e0d0","2f47647508381809be04b091b6ca7784","3"
"1595","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","4121c3bfb44f9d3a3151b212f31e7e04","5cfae6b3803440cb1d87ceead6aad4eb","3"
"1596","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","317a4d61e1dd679f93b3628f3e35e0d0","926af53b4f0e8e7afd53aa2a4c46895d","3"
"1597","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","108","1","0b0922346df190dd8f900c44c1fae592","6bcf6c1f8c373d25fca1579bc4464a91","3"
"1598","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","0","8","f666125388be8d19b945f07d44610948","601a72cc4a6a409c9463e1a59a01fa29","3"
"1599","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","f186747d3ece1e28b37719c9da06d18f","d5f8cba7dd4e0eaf23240e6eb5540d92","3"
"1600","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","a1b3d414dba333bb2413b054b8460c07","74c4ae2b904d732ede2f08765d27deea","3"
"1601","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","2f47647508381809be04b091b6ca7784","74830bfa36f9e2005b3b6beb635e80f5","3"
"1602","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","98","1","6601540cadf11d946589194c685da2bf","601a72cc4a6a409c9463e1a59a01fa29","3"
"1603","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","926af53b4f0e8e7afd53aa2a4c46895d","317a4d61e1dd679f93b3628f3e35e0d0","3"
"1604","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","601a72cc4a6a409c9463e1a59a01fa29","6601540cadf11d946589194c685da2bf","3"
"1605","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","601a72cc4a6a409c9463e1a59a01fa29","0b0922346df190dd8f900c44c1fae592","3"
"1606","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","42","1","601a72cc4a6a409c9463e1a59a01fa29","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1607","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","86","1","5cfae6b3803440cb1d87ceead6aad4eb","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1608","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","79","1","601a72cc4a6a409c9463e1a59a01fa29","74c4ae2b904d732ede2f08765d27deea","4"
"1609","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","108","1","d5f8cba7dd4e0eaf23240e6eb5540d92","74c4ae2b904d732ede2f08765d27deea","4"
"1610","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","601a72cc4a6a409c9463e1a59a01fa29","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1611","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","3","1","5cfae6b3803440cb1d87ceead6aad4eb","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1612","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","1661bd9c6b04cf1cc9aa15decef3c294","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1613","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","74830bfa36f9e2005b3b6beb635e80f5","978f65d65974dcaaea595daaa1b35a2a","4"
"1614","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","98","1","92dcab554aa5587162253437a4e485c6","317a4d61e1dd679f93b3628f3e35e0d0","4"
"1615","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","601a72cc4a6a409c9463e1a59a01fa29","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1616","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","92dcab554aa5587162253437a4e485c6","928d7057f3a2b03d6e1574c5a55d0a54","4"
"1617","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","79","1","978f65d65974dcaaea595daaa1b35a2a","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1618","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","42","1","928d7057f3a2b03d6e1574c5a55d0a54","5cfae6b3803440cb1d87ceead6aad4eb","4"
"1619","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","3","1","5cfae6b3803440cb1d87ceead6aad4eb","317a4d61e1dd679f93b3628f3e35e0d0","4"
"1620","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","1661bd9c6b04cf1cc9aa15decef3c294","a1b3d414dba333bb2413b054b8460c07","4"
"1621","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","d5f8cba7dd4e0eaf23240e6eb5540d92","f186747d3ece1e28b37719c9da06d18f","4"
"1622","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","7f4090b5116c7fb52170667f3a30d2c6","6601540cadf11d946589194c685da2bf","4"
"1623","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","74c4ae2b904d732ede2f08765d27deea","0b0922346df190dd8f900c44c1fae592","4"
"1624","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","63","1","0b0922346df190dd8f900c44c1fae592","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1625","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","1","1","601a72cc4a6a409c9463e1a59a01fa29","6bcf6c1f8c373d25fca1579bc4464a91","4"
"1626","3152e9c330ce200cc189ae64ebdf41fc","87010ad9e5c5e0b7628d3611b3693652","1","1","928d7057f3a2b03d6e1574c5a55d0a54","978f65d65974dcaaea595daaa1b35a2a","4"
"1627","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","5e6c9c4441186264607c60fcc533574c","926af53b4f0e8e7afd53aa2a4c46895d","4"
"1628","3152e9c330ce200cc189ae64ebdf41fc","b64dba595e29fe34a124c65f682f27fb","0","8","978f65d65974dcaaea595daaa1b35a2a","74830bfa36f9e2005b3b6beb635e80f5","4"
"1629","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","79","1","5e0158b93a72b41987eec3429fb2038f","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1630","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","42","1","b07ed3ce0e4991320064795011f02d4d","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1631","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","1","1","6f223e85f3b3c72a7ce29a142767e806","7456d0c6cf404d5d6321c7332391f09a","1"
"1632","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","1","1","5f6c28ea1939903f51fbff12de4aa7c2","6f223e85f3b3c72a7ce29a142767e806","1"
"1633","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","1","1","6f223e85f3b3c72a7ce29a142767e806","0f79f5ac1d01d9639c74a0cce4a8c7b3","1"
"1634","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","5","1","38165bacb00c27108cc23681972ee9ab","7021635e4c42453f92b82fe89cfffa35","1"
"1635","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","52","1","6f223e85f3b3c72a7ce29a142767e806","0f79f5ac1d01d9639c74a0cce4a8c7b3","1"
"1636","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","79","1","5e0158b93a72b41987eec3429fb2038f","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1637","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","b07ed3ce0e4991320064795011f02d4d","a21d7d83ae1fb9bc438e87b06072efbb","1"
"1638","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","7456d0c6cf404d5d6321c7332391f09a","f2f904a986118f6e2e67da38c64ffe81","1"
"1639","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","1","1","7021635e4c42453f92b82fe89cfffa35","38165bacb00c27108cc23681972ee9ab","1"
"1640","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","79","1","0f79f5ac1d01d9639c74a0cce4a8c7b3","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1641","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","5e0158b93a72b41987eec3429fb2038f","c5c6264e03c7fb09cb1cc56249900c17","1"
"1642","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","c493d9929037f011bcb3ff8a2e468c6a","9cdb7fcbb36cb039e63ea8074df32a81","1"
"1643","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","79","1","0f79f5ac1d01d9639c74a0cce4a8c7b3","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1644","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","108","1","38165bacb00c27108cc23681972ee9ab","a21d7d83ae1fb9bc438e87b06072efbb","1"
"1645","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","78","1","0f79f5ac1d01d9639c74a0cce4a8c7b3","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1646","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","52","1","91a259d73f01cc44ea00b70444bdac89","7021635e4c42453f92b82fe89cfffa35","1"
"1647","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","1","1","0f79f5ac1d01d9639c74a0cce4a8c7b3","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1648","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","73","1","0f79f5ac1d01d9639c74a0cce4a8c7b3","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1649","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","1","1","a21d7d83ae1fb9bc438e87b06072efbb","38165bacb00c27108cc23681972ee9ab","1"
"1650","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","74","1","a21d7d83ae1fb9bc438e87b06072efbb","7021635e4c42453f92b82fe89cfffa35","1"
"1651","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","1","1","f2f904a986118f6e2e67da38c64ffe81","0f79f5ac1d01d9639c74a0cce4a8c7b3","1"
"1652","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","91a259d73f01cc44ea00b70444bdac89","293f2b24a7c44b0d65cd9ac09b680ffc","1"
"1653","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","38165bacb00c27108cc23681972ee9ab","6d8221ca1af17d191a7a0bdc27ce61aa","1"
"1654","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","7021635e4c42453f92b82fe89cfffa35","4b095e823bb1b4857a50d41a511930d4","1"
"1655","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","6f223e85f3b3c72a7ce29a142767e806","91d86c8bc25e3813bbae2f4e6c70753a","1"
"1656","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","5f6c28ea1939903f51fbff12de4aa7c2","7456d0c6cf404d5d6321c7332391f09a","1"
"1657","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","0f79f5ac1d01d9639c74a0cce4a8c7b3","5e0158b93a72b41987eec3429fb2038f","1"
"1658","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","79","1","7456d0c6cf404d5d6321c7332391f09a","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1659","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","1","1","a21d7d83ae1fb9bc438e87b06072efbb","4b095e823bb1b4857a50d41a511930d4","1"
"1660","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","3","1","293f2b24a7c44b0d65cd9ac09b680ffc","6bcf6c1f8c373d25fca1579bc4464a91","1"
"1661","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","106","1","6d8221ca1af17d191a7a0bdc27ce61aa","9cdb7fcbb36cb039e63ea8074df32a81","1"
"1662","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","5e0158b93a72b41987eec3429fb2038f","5f6c28ea1939903f51fbff12de4aa7c2","2"
"1663","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","42","1","a21d7d83ae1fb9bc438e87b06072efbb","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1664","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","43","1","293f2b24a7c44b0d65cd9ac09b680ffc","9cdb7fcbb36cb039e63ea8074df32a81","2"
"1665","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","1","1","5f6c28ea1939903f51fbff12de4aa7c2","c5c6264e03c7fb09cb1cc56249900c17","2"
"1666","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","f2f904a986118f6e2e67da38c64ffe81","0f79f5ac1d01d9639c74a0cce4a8c7b3","2"
"1667","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","91d86c8bc25e3813bbae2f4e6c70753a","6f223e85f3b3c72a7ce29a142767e806","2"
"1668","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","a21d7d83ae1fb9bc438e87b06072efbb","b07ed3ce0e4991320064795011f02d4d","2"
"1669","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","1","1","5f6c28ea1939903f51fbff12de4aa7c2","0f79f5ac1d01d9639c74a0cce4a8c7b3","2"
"1670","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","97","1","6f223e85f3b3c72a7ce29a142767e806","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1671","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","98","1","9cdb7fcbb36cb039e63ea8074df32a81","b07ed3ce0e4991320064795011f02d4d","2"
"1672","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","73","1","0f79f5ac1d01d9639c74a0cce4a8c7b3","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1673","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","7456d0c6cf404d5d6321c7332391f09a","f2f904a986118f6e2e67da38c64ffe81","2"
"1674","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","79","1","b07ed3ce0e4991320064795011f02d4d","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1675","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","73","1","0f79f5ac1d01d9639c74a0cce4a8c7b3","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1676","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","47","1","293f2b24a7c44b0d65cd9ac09b680ffc","6bcf6c1f8c373d25fca1579bc4464a91","2"
"1677","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","293f2b24a7c44b0d65cd9ac09b680ffc","91a259d73f01cc44ea00b70444bdac89","2"
"1678","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","4b095e823bb1b4857a50d41a511930d4","7021635e4c42453f92b82fe89cfffa35","2"
"1679","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","c5c6264e03c7fb09cb1cc56249900c17","5e0158b93a72b41987eec3429fb2038f","2"
"1680","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","0","8","5f6c28ea1939903f51fbff12de4aa7c2","7456d0c6cf404d5d6321c7332391f09a","2"
"1681","33f631fec90cc1f08bb16cff5ed52f9b","689ca95d19ef8d959ae9e70f41b6d0a7","1","1","7021635e4c42453f92b82fe89cfffa35","b07ed3ce0e4991320064795011f02d4d","2"
"1682","33f631fec90cc1f08bb16cff5ed52f9b","dc0f916810cb46c22beec67a860e00b4","0","8","6d8221ca1af17d191a7a0bdc27ce61aa","38165bacb00c27108cc23681972ee9ab","2"
